562bbd61e12565a005c7104a,The most abundant greenhouse gas in the earth's atmosphere:,1. carbon dioxide 2. nitrous oxide 3. water vapor 4. methane 5. chlorofluorocarbons (CFCs) ,3. water vapor,
569,How can a coastal area have huge damaging waves on a clear non-stormy day?,,Strong winds far offshore can create waves which extend for many miles even to areas which are not experiencing strong winds.,
570,Explain how seiches can form.,,When strong winds blow over an open body of water such as a lake it can cause the water to slosh back and forth rhythmically causing a seiche.,
571,What conditions are necessary for upwelling to occur along the west coast of North America? How does upwelling influence the formation of fog?,,Northerly winds along the West Coast cause upwelling. As the deeper colder water rises to the surface it cools the air directly above the water. Fog commonly occurs as the surface air cools to its dew point temperature.,
572,It is unlikely that near sea-level winds will ever exceed 225 mi/ hr yet the highest wind speed ever measured at the earth's surface is 231 mi/hr. Explain this apparent paradox.,,Wind speeds in excess of 225 miles/hour are possible on mountaintops in areas that may locally funnel winds into narrow valleys and in rapidly rotating violent tornadoes.,
573,If the earth did not rotate how would surface winds tend to blow?,,If the earth did not rotate there would be no Coriolis force.  Air would expand on the warm side of the earth (towards the sun) causing a high pressure aloft.  Air would flow aloft toward the cold side and hence add mass to the cold area causing surface pressure there to rise.  The higher pressure at the surface would cause flow back to the warm side.,
574,Why do large thunderstorms and heavy rain showers form along the ITCZ?,,The Intertropical Convergence Zone (ITCZ) marks the line where the northeast trade winds converge into the southeast trade winds.  The converging winds force upward motions and clouds and precipitation.,
575,On a large circle place the major surface pressure systems and major wind belts of the world at the approximate latitudes.,,,
576,Why would you not expect a region of 'horse latitudes' to form over the North Atlantic Ocean near 50 degrees N?,,Winds are not weak in this region.,
577,What are some of the negative consequences of an extensive drought?,,Drought can damage crops and have an adverse impact on a community's water supply. Prolonged drought especially when accompanied by high temperatures can lead to a shortage of food and in some places widespread starvation.,
578,Most of the United States is in what wind belt?,,Prevailing westerlies.,
579,Explain how and why the average surface pressure features shift from summer to winter.,,When we compare the January and July maps we can see several changes in the semipermanent pressure systems. The strong subpolar lows so well developed in January over the Northern Hemisphere are hardly discernible on the July map. The subtropical highs however remain dominant in both seasons. Because the sun is overhead in the Northern Hemisphere in July and overhead in the Southern Hemisphere in January the zone of maximicron surface heating shifts seasonally. In response to this shift the major pressure systems wind belts and ITCZ shift toward the north in July and toward the south in January.,
580,Describe how the general circulation helps to explain zones of abundant and sparse precipitation along a line that runs from the equator to the poles.,,The Hadley cell results from rising air at the equator that sinks at around 30 degrees  latitude.  Rising air causes clouds and precipitation while sinking air reduces cloud cover so 30 degrees  ends to be the latitude where many deserts are found.  Air moving poleward from 30 degrees  runs into air flowing from the poles at around 50 degrees  and is forced upward along the polar front maing this a relatively wet region.  The poles tend to be regions of subsidence and tend to be much drier.,
581,Why are summers dry in Southern California and wet in southern Georgia?,,The Bermuda high causes onshoer winds from the south onto Georgia passing over the warm waters of the Atlantic. The Pacific high leads to onshore flow from the northwest in California passing over the cold waters of the California current.,
582,Explain the following:,,,
585,Why are thunderstorms more likely to form over land with a sea breeze and more likely to form over water with a strong land breeze?,,The rising air is over the land during the day (sea breeze) and over the water during the night (land breeze).,
586,Explain why cities in India such as Cherrapunji normally receive over 90 percent of their rainfall between April and October.,,During the summer monsoon in India the air flowing from the ocean toward the continent becomes much warmer than it was when it was above the water. A shallow low-pressure area develops over the continental interior. The heated air within the low rises and the surrounding air responds by flowing counterclockwise into the low center. This condition results in moisture-bearing winds sweeping into the continent from the ocean. The humid air converges with a drier westerly flow causing it to rise; further lifting is provided by hills and mountains. Lifting cools the air to its saturation point resulting in heavy showers and thunderstorms. Thus the summer monsoon of southeastern Asia which lasts from about June through September means wet rainy weather (wet season) with winds that blow from sea to land.,
587,What is a monsoon wind system and how does it form over India?,,During the winter the air over the continent becomes much colder than the air over the ocean. A large shallow high-pressure area develops over continental Siberia producing a clockwise circulation of air that flows out over the Indian Ocean and South China Sea. Subsiding air of the anticyclone and the downslope movement of northeasterly winds from the inland plateau provide eastern and southern Asia with generally fair weather. Hence the winter monsoon which lasts from about December through February means clear skies (dry season) with winds that blow from land to sea. In summer the wind flow pattern reverses itself as air over the continents becomes much warmer than air above the water. A shallow thermal low develops over the continental interior. ,
588,You are fly-fishing in a mountain stream during the early morning: Would you expect the wind to be blowing upstream or downstream? Explain.,,Downstream.  A mountain/valley breeze system experiences mountain breezes at night and valley breezes during the day.,
589,Which wind will most likely produce thunderstorms: A valley breeze or a mountain breeze? Why?,,Valley breeze because rising air will expand and cool adiabatically.,
590,If katabatic winds blow downslope why aren't they warm?,,The ideal setting for a katabatic wind is an elevated plateau surrounded by mountains with an opening that slopes rapidly downhill. When winter snows accumulate on the plateau the overlying air grows extremely cold and a shallow dome of high pressure forms near the surface. Along the edge of the plateau the horizontal pressure gradient force is usually strong enough to cause the cold air to flow across the isobars through gaps and saddles in the hills. Along the slopes of the plateau the wind continues downhill as a gentle or moderate cold breeze. If the horizontal pressure gradient increases substantially such as when a storm approaches or if the wind is confined to a narrow canyon or channel the flow of air can increase often destructively as cold air rushes down-slope like water flowing over a waterfall. Even though the sinking air warms by compression it is so cold to begin with that it isn't much warmer than the air it replaces.,
591,Explain why chinook winds are warm and dry.,,Chinook winds blow down mountainslopes. As air descends it warms adiabatically. Chinook winds are dry because the air's moisture is lost as the air ascends on the upwind side of the mountain.,
592,What conditions must be in place for chinook winds to produce extreme temperature fluctuations?,,The rocking motion of a mass of cold air can cause extreme temperature variations for cities located at the base of hills along the periphery of the cold air-warm air boundary as they are alternately in and then out of the cold air.,
593,Why are chinook winds called 'snow eaters'?,,As a strong chinook wind moves over a heavy snow cover it can melt and evaporate a foot of snow in less than a day.,
594,Why are haboobs more prevalent in Arizona than in Arkansas?,,Because there is more sand and dust in Arizona.,
595,Describe how dust devils normally form.,,Dust devils form on clear hot days over a dry surface where most of the sunlight goes into heating the surface rather than evaporating water from vegetation. The atmosphere directly above the hot surface becomes unstable convection sets in and the heated air rises. Wind often deflected by small topographic barriers flows into this region rotating the rising air. Depending on the nature of the topographic feature the spin of a dust devil around its central eye may be cyclonic or anticyclonic and both directions occur with about equal frequency.,
596,Describe the characteristics of a good air mass source region.,,A source region should be generally flat and of uniform composition with light surface winds. The longer the air remains stagnant over its source region or the longer the path over which the air moves the more likely it will acquire properties of the surface below.,
597,What atmospheric conditions contribute to the development of a strong Santa Ana wind in Southern California? Why is a Santa Ana wind warm? Why is it also dry?,,As air descends from the elevated desert plateau it funnels through mountain canyons in the San Gabriel and San Bernardino Mountains finally spreading over the Los Angeles basin and San Fernando Valley. The wind often blows with exceptional speed in the Santa Ana Canyon (the canyon from which it derives its name). These warm dry winds develop as a region of high pressure builds over the Great Basin. The clockwise circulation around the anticyclone forces air downslope from the high plateau. Santa Ana winds are warm because of compressional heating of the already warm dry desert air.,
598,What air mass brings the coldest winter weather to the United States ?,,Continental polar.,
599,Why is continental polar air welcome to the Central Plains in summer but not welcome in the winter?,,cP air is responsible for extremely cold temperatures during winter and refreshing cool temperatures in summer.,
600,List the temperature and moisture characteristics of each of the major air masses.,,Source Region Polar(P) Tropical(T)  Land cP cT  Continental (c)  cold dry stable  hot dry stable air aloft; unstable surface air  Source Region Polar(P) Tropical(T)  Land cP cT  Continental (c)  cold dry stable  hot dry stable air aloft; unstable surface air    Water mP mT  Maritime (m)  cool moist unstable  warm moist usually unstable,
601,Explain the following:,,,
602,Which relates to weather rather than climate?,"1. The average temperature for the month of January is 28°F 2. the lowest temperature ever recorded in Frozenlake, Minnesota is -57°F 3. the foggiest month of the year is December 4. I like the warm, humid summers 5. Outside it is cloudy and snowing ",5. Outside it is cloudy and snowing,
603,The variety of climatic zones that one observes on a mountain are due primarily to differences in:,1. atmospheric pressure 2. relative humdity 3. rainfall amounts 4. temperature ,4. temperature,
604,The forecasting technique that produces several versions of a forecast model each beginning with slightly different weather information to reflect errors in the measurements is called:,1. climatology forecasting 2. redundancy analysis 3. peristence forecasting 4. ensemble forecasting 5. probability forecasting ,4. ensemble forecasting,
605,When comparing an average cold front to an average warm front which of the following is not correct?,"1. generally, cold fronts move faster than warm fronts 2. generally, cold fronts have steeper slopes 3. generally, precipitation covers a much broader area with a cold front 4. especially in winter, cumuliform clouds are more often associated with cold fronts ","3. generally, precipitation covers a much broader area with a cold front",
606,Climate models predict that if average global temperatures rise by about 3 degrees C average global precipitation will:,1. increase 2. decrease 3. remain the same 4. vary from year to year ,1. increase,
607,If the environmental lapse rate is 5 degrees C per 1000 m and the temperature at the earth's surface is 25 degrees C then the air temperature at 2000 m above the ground is:,1. 25°C 2. 30°C 3. 20°C 4. 15°C ,4. 15°C,
608,In a conditionally unstable atmosphere the environmental lapse rate will be ____ than the moist adiabatic rate and ____ han the dry adiabatic rate.,"1. greater, less 2. greater, greater 3. less, greater 4. less, less ","1. greater, less",
609,Explain the following:,,,
610,What is the standard atmospheric pressure at sea level in: ,,,
611,Explain how heat is transferred in our atmosphere by: ,,,
612,A good absorber of a given wavelength of radiation is also a good emitter of that  wavelength. This is a statement of:,1. Stefan-Boltzmann's law 2. Wien's Law 3. Kirchoff's Law 4. the First Law of Thermodynamics 5. the Law of Relativity ,3. Kirchoff's Law,
613,If the earth's average surface temperature were to increase the amount of radiation  emitted from the earth's surface would ____ and the wavelength of peak emission would  shift toward ____ wavelengths.,"1. increase, shorter 2. increase, longer 3. decrease, shorter 4. decrease, longer ","1. increase, shorter",
614,The hours of daylight at the summer solstice ______________.,1. increase from south to north 2. increase from north to south 3. are the same everywhere 4. are greatest at the Equator ,1. increase from south to north,
615,In the Northern Hemisphere this day has the fewest hours of daylight:,1. summer solstice 2. winter solstice 3. vernal equinox 4. autumnal equinox ,2. winter solstice,
616,Which latitude below would experience the fewest hours of daylight on Dec. 22?,1. 60°S 2. 20°S 3. 0° (Equator) 4. 20°N 5. 60°N ,5. 60°N,
617,Explain the following:,,,
618,Explain why during a summer day the relative humidity will change as shown in Fig. 3.19 p. 82.,,As temperatures increase the amount of water vapor required for saturation increases.  Since this represents the denominator of the fraction in the RH equation RH must be inversely proportional to temperature.,
619,Why do hot humid summer days usually feel hotter than hot dry summer days?,,When the air temperature is high and the relative humidity low perspiration on the skin evaporates quickly often making us feel that the air temperature is lower than it really is.  However when both the air temperature and relative humidity are high and the air is nearly saturated with water vapor body moisture does not readily evaporate; instead it collects on the skin as beads of perspiration. Less evaporation means less cooling and so we usually feel warmer than we did with a similar air temperature but a lower relative humidity.,
620,Why is it very unlikely that you will ever experience a temperature of 90 degrees F with a relative humidity of 90 percent?,,A temperature of 90 degrees F and a relative humidity of 90 percent can occur only if the dew-point temperature is very high (nearly 87 degrees F) and a dew-point temperature this high rarely occurs in the United States even on the muggiest of days.,
621,What is the heat index for each set of conditions?  Which do you feel produces the highest heat index?,,,
622,Which clouds are associated with each of the following characteristics: ,,,
623,Explain how visible and infrared satellite images can be used to distinguish: ,,,
624,Infrared and visible satellite photographs might provide:,1. a way of determining cloud thickness and altitude 2. a way of distinquishing between wet and dry clouds 3. a way of identifying clouds suitable for cloud seeding 4. a way of distinquishing between new and old clouds ,1. a way of determining cloud thickness and altitude,
625,If a cloud appears white in a visible satellite photograph and white in an infrared picture then the cloud could be:,1. cirrocumulus 2. stratus 3. cumulus humilis 4. stratocumulus ,1. cirrocumulus,
626,If a cloud appears white on a visible satellite photograph and gray on an infrared picture then the cloud could be:,1. stratus 2. cumulonimbus 3. altostratus 4. cirrostratus ,1. stratus,
627,Clouds ____ infrared radiation and ____ visible radiation.,"1. absorb, absorb 2. absorb, reflect 3. reflect, reflect 4. reflect, absorb ","2. absorb, reflect",
628,Infrared satellite pictures are computer enhanced to:,1. increase the contrast between specific features in the picture 2. show where thick clouds with cold tops are located 3. show where clouds with tops near the freezing level are located 4. all of the above ,4. all of the above,
629,The instrument that uses infrared or visible light in the form of a laser beam to determine wind direction is the:,1. aerovane 2. pilot balloon 3. lidar 4. radiosonde 5. wind profiler ,3. lidar,
630,On an infrared satellite picture low warm clouds appear ____ and high cold clouds appear ____.,"1. white, gray 2. white, white 3. gray, white 4. gray, gray ","3. gray, white",
631,Which greenhouse gas absorbs both in the infrared and ultraviolet region?,1. Carbon Dioxide 2. Methane 3. Ozone 4. Nitrous Oxide 5. Water Vapor ,3. Ozone,
632,In the earth's upper atmosphere visible light given off by excited atoms and  molecules produces:,1. flares 2. the solar wind 3. the aurora 4. prominences ,3. the aurora,
633,Satellites can:,1. monitor the amount of snow cover 2. provide information about the earth-atmosphere energy balance 3. provide information about surface water temperatures 4. monitor the movement of icebergs 5. all of the above ,5. all of the above,
634,A dim watery sun visible through a gray sheet-like cloud layer is often a good indication of ____ clouds.,1. stratocumulus 2. cirrostratus 3. cumulonimbus 4. altostratus 5. nimbostratus ,4. altostratus,
635,Geostationary satellites:,1. orbit the earth once each day 2. remain above a fixed spot above the equator 3. are placed in higher orbits than most polar orbiting satellites 4. all of the above ,4. all of the above,
636,Polar orbiting satellites:,1. remain above a fixed point over the North or South Pole 2. pass directly over the same place on each orbit 3. on each successive orbit view an area to the west of the previous orbit 4. follow a line of constant latitude around the earth ,3. on each successive orbit view an area to the west of the previous orbit,
637,Stars are not visible during the day because:,1. the scattered light coming from the sky is too bright to be able to see the weaker light from stars 2. the earth is pointed away from the center of the galaxy 3. the light from the stars is absorbed and scattered by the atmosphere and does not reach the ground 4. all of the above ,1. the scattered light coming from the sky is too bright to be able to see the weaker light from stars,
638,Which of the following is not a name given to a satellite?,1. SCUD 2. LandSat 3. TIROS 4. Nimbus 5. GOES ,1. SCUD,
639,Briefly describe how each of the following clouds forms: ,,,
640,A strong usually cold downslope wind is called a:,1. valley wind 2. katabatic wind 3. monsoon wind 4. haboob wind 5. chinook wind ,2. katabatic wind,
641,Inside a cloud at which of the following temperatures would you expect to see the most supercooled cloud droplet? ,,,
642,If the sea level pressure in Philadelphia Pennsylvania is 1016 mb the strongest summertime sea breeze along the New Jersey coast would occur when the sea level pressure just east of Atlantic City New Jersey is:,1. 1019 mb 2. 1017 mb 3. 1016 mb 4. 1015 mb ,1. 1019 mb,
643,A station at an altitude of 900 m (about 3000 feet) above sea level measures an air pressure of 930 mb. Under normal conditions which of the values below do you think would be the most realistic sea level pressure for this station?,1. 840 mb 2. 930 mb 3. 1020 mb 4. 1830 mb ,3. 1020 mb,
644,What does the Coriolis force do to moving air: ,,,
645,Explain the following:,,,
646,Why is the polar jet stream stronger in winter than in summer?,,The equator-to-pole temperature gradient is stronger in winter than in summer.,
647,Explain how wind shear in the vicinity of a jet stream can produce severe aircraft turbulence even in clear air?,,Wind shear is the change in wind speed or direction with increasing altitude.  When the shear exceeds a critical value waves break into large swirls with significant vertical movement.  When this happens in clear air it's called clear air turbulence.,
648,Explain the following:,,,
649,In what part of the world would you most likely experience each of the following extreme winds and what type of weather would each wind bring with it? ,,,
650,Explain how arctic outbreaks can occur in the southern part of the United States. Where did the arctic air originate and how is it able to move this far south?,,When upper-level winds have a strong north-south trajectory cold arctic air can travel as far south as the southern United States.,
651,In mountainous country would afternoon thunderstorms be more likely with a maritime tropical air mass or with a continental tropical air mass? Explain.,,Maritime tropical because the moisture will condense as air rises over a mountain range.,
652,Why do air temperatures tend to be a little higher on the eastern side of the Appalachian Mountains than on the western side even though the same winter continental polar or continental arctic air mass dominates both areas?,,Southward-moving air rides up and over the lower Appalachian Mountains.  Turbulent mixing and compressional heating increase the air temperatures on the downwind side.  Consequently cities located to the east of the Appalachian Mountains usually do not experience temperatures as low as those on the west side.,
653,Explain how the airflow aloft regulates the movement of air masses.,,After the air mass spends some time over its source region it usually begins to move in response to the winds aloft.  As it moves away from its source region the air mass encounters surfaces that may be warmer or colder.  When the air mass is colder than the underlying surface it is warmed from below which results in a steeper lapse rate and instability at low levels.  In this case increased convection and turbulent mixing near the surface usually produce good visibility cumuliform clouds and showers of rain or snow.  On the other hand when the air mass is warmer than the surface below the lower layers are chilled by contact with the cold earth.  Warm air above cooler air produces a stable lapse rate with little vertical mixing.  This causes the accumulation of dust smoke and pollutants which restricts surface visibilities.  In moist air stratiform clouds accompanied by drizzle or fog may form.,
654,Why are maritime polar air masses along the East Coast of the United States usually colder than those along the nation's West Coast? Why are they also less prevalent?,,They are colder because North Atlantic waters are very cold and the travel distance is short compared to the west coast situation.  Since the prevailing winds aloft are westerly Atlantic mP air masses are less common than Pacific ones.,
655,The boundaries between neighboring air masses tend to be more distinct during the winter than during the summer. Explain why.,,In summer the difference in temperatures between tropics and mid-latitudes are less pronounced as the sun is located over northern latitudes. In winter with the sun over latitudes in the southern hemipshere temeprature differences are much more pronounced.,
656,When a very cold air mass covers half of the United States a very warm air mass frequently covers the other half. Explain how and why this situation often happens.,,As illustrated in Figure 9.9 a typical late winter/early spring weather pattern involves a stationary front oriented in a west-to-east direction.  North of this front northeasterly winds provide generally cold air whereas the southwesterly winds south of the front provide warm humid air.,
657,What type of air mass would be responsible for the weather conditions listed as follows? ,,,
658,Sketch side views of a typical cold front warm front and cold-occluded front. Include in each diagram cloud types and patterns areas of precipitation surface winds and relative temperature on each side of the front.,,,
659,In winter the most extreme change in air temperature across a cold front will occur when the front separates what two air masses?,,Continental polar and maritime tropical.,
660,On a surface weather map what do you know about a region where the word frontogenesis is marked?,,Frontogenesis refers to an area where a front is strengthening.,
661,Explain why barometric pressure usually falls with the approach of a cold front or occluded front.,,A cold front is a trough of low pressure.,
662,How does the weather usually change along a dryline? Since hot dry air is often located behind (to the west) of a dryline why are drylines not classified as warm fronts?,,The dew points change markedly.  Dry lines separate dry and moist air rather than warm and cool air.,
663,Based on the following weather forecasts what type of front will most likely pass the area? ,,,
664,During the spring on a warm sunny day in Boston Massachusetts the wind shift s from southwesterly to northeasterly and the weather turns cold damp and overcast. What type of front moved through the Boston area? From what direction did the front appear?,,A back-door cold front moved in from the northeast.,
665,Why are ice storms more likely to form with a warm front than with a cold front?,,Warm air rides up over cold dry surface air causing clouds and precipitation.  When rain falls into the shallow layer of cold air beneath it may evaporate chilling the air even more.  Sometimes the rain freezes before reaching the ground producing sleet.  Other times the rain freezes on impact producing freezing rain.  If the frozen precipitation happens for many hours the result is an ice storm.,
666,In winter cold-front weather is typically more violent than warm-front weather. Why? Explain why this situation is not necessarily true in summer.,,The temperature contrast across a wintertime cold front can be much larger than the contrast across a summertime cold front.  The most violent weather occurs when the temperature contrast is larger.,
667,Why are mid-latitude cyclonic storms called 'extratropical cyclones'?,,A middle-latitude cyclonic storm is a storm that forms at middle and high latitudes outside of the tropics. ,
668,On a piece of paper draw the different stages of a mid- latitude cyclonic storm as it goes through birth to decay according to the polar front (Norwegian) model.,,,
669,Why do some mid-latitude cyclones quickly 'die out' after they become occluded?,,The divergence aloft which removes air over the cyclone follows the place where temeprature contrast at the surface is greatest. Afterr the storm occludes the location of greatest temperature contrast shifts away from the center of the cyclone.,
670,List four regions in North America where mid-latitude cyclones tend to develop or redevelop.,,<ul> 	<li>Downwind of Canadian Rockies: Alberta Clipper</li> 	<li>Downwind of US Rockies: Colorado Low</li> 	<li>Gulf of Mexico: Gulf Low</li> 	<li>Along East Coast: Hatteras Low</li> </ul>,
671,What are northeasters (nor'easters)? Why are they given that name? What type of extreme weather do nor'easters bring to northeastern North America? In Fig. 10.5a p. 275 which of the low-pressure areas on the map could develop into nor'easters?,,The air flow in advance of a Hatteras low will be onshore due to counterclockwise flow. This air will carry moisture of mP air onshore and is often responsible for much of the snowfall in the storm hence the worst of the snow will be associated with winds from the northeast hence a nor'easter.,
672,What is an Alberta Clipper? Where does it form and how does it move?,,A cyclone forming on the eastern side of the Rockies in Alberta Canada then rapidly skirting across the northern tier states.,
673,Explain how converging air and diverging air forms at the surface and aloft.,,(a) Surface air converges towards the center of a low and diverges from the center of a high.    (b) a region of converging air usually forms on the west side of an upper-level trough and a region of diverging air forms on the east side. ,
674,Explain this fact: Without upper-level divergence a surface open wave cyclone would probably persist for less than a day.,,Air spirals into a surface low due to the effect of friction on air flow. Unless divergence exists above the low it will fill in quickly and dissipate.,
675,If upper-level diverging air above a surface area of low pressure exceeds converging air around the surface low will the surface low-pressure area weaken or intensify? Explain.,,It will intensify.  When upper-level divergence is stronger than surface convergence surface pressures drop and the low intensifies.,
676,How are longwaves in the upper-level westerlies different from shortwaves?,,Longwaves are many thousands of kilometers long; shortwaves are small disturbances or ripples.,
677,What are the necessary ingredients for a mid-latitude cyclonic storm to develop into a huge storm system?,,Upper-level divergence (usually associated with a shortwave) surface convergence strong horizontal temperature contrast temperature advection.,
678,Why do surface storms tend to dissipate ('fill') when the upper-level low and the surface low become vertically stacked?,,Under these circumstances no significant temperature advection is occurring. Without the necessary energy transformations associated with temperature advection the surface system gradually dissipates. As its winds slacken and its central pressure gradually rises the low is said to be filling.,
679,How does cold advection differ from warm advection?,,As the name implies cold advection is the movement of clod air into a warmer area.,
680,How does the polar jet stream influence the formation of a mid-latitude cyclone?,,The polar front jet stream provides areas of divergence aloft.,
681,Explain why even though the polar jet stream coincides with the polar front some surface regions are more favorable for the development of mid-latitude cyclones than others.,,Jet streaks along the polar front jet stream provide areas of strong convergence and divergence.,
682,Using a diagram explain why a surface high-pressure area over North Dakota will typically move southeastward while at the same time a deep mid-latitude cyclone over the Great Lakes will generally move northeastward.,,,
683,What are the sources of energy for a developing mid-latitude cyclone?,,Rising and sinking air in regions of convergence and divergence (conversion of potential energy to kinetic energy) radiation to space from the tops of clouds latent heat release.,
684,What are the roles of warm cold and dry conveyor belts in the development of a mid- latitude cyclonic storm system?,,Warm conveyor belt: originates at the surface in the warm sector ahead of the cold front. As the warm airstream moves northward it slowly rises along the sloping warm front. Water vapor in the rising air condenses and clouds form. Aloft the warm air flow gradually turns toward the northeast or east parallel to the upper-level flow. The rising warm air causes cloudiness to appear ahead of the surface low and its surface warm front. From these clouds rain or snow usually falls. Directly below the warm conveyor belt a cold moist airstream the cold conveyor belt moves slowly westward north of the surface low and the warm front. As the airstream moves into the vicinity of the surface low rising air gradually forces the cold conveyor belt upward. The rising airstream usually turns as it ascends producing a comma shaped cloud. If the airstream rises high enough it gets caught in the southwesterly flow aloft and swings northeastward. The last conveyor belt is a dry one that forms in the upper atmosphere. Called the dry conveyor belt this airstream slowly descends from the northwest behind the surface cold front where it brings generally clearing weather. If a branch of this dry air sweeps into the storm it produces a clear area that in the comma cloud appears to pinch off the comma's head from its tail. This phenomenon tends to show up on satellite pictures as the storm becomes more fully developed.,
685,Why was the March Storm of 1993 given a Category 5 ranking on the Northeast Snowfall Impact Scale (NESIS)?,,It had a NESIS value of 13.2 due to extremely low pressure strong winds and heavy precipitation.,
686,Describe the weather conditions necessary for a blizzard to form over the northern Great Plains.,,A blizzard implies strong winds hence the storm requires a strong pressure gradient.  A strong pressure gradient will occur when the central pressure of the storm is exceptionally low which can occur is exceptionally strong divergence occurs over the cyclone.  To get a strong divergence requires a strong jet stream which in turn requires an intense temperature gradient at the surface.,
687,On a satellite image of a midlatitude cyclonic storm where would you look for a wraparound band of clouds and precipitation?,,To the north of the low.,
688,If you are stuck in a stranded car in a blizzard what items would you want to have with you? Would it be wise to leave your car and seek help? Explain.,,You should carry a winter weather survival kit that includes blankets and sleeping bags extra clothing a flashlight and batteries a knife high-calorie non-perishable foods drinking water several large candles matches or a lighter a can for melting snow for extra drinking water a bag of sand or cat litter a shovel first aid kit a tow rope jumper cables a compass several flares a tool kit a fully charged cell phone and a large container with a cover for sanitary purposes. If you are inside a stranded vehicle do not go outside and start walking. The odds of surviving the ordeal are much greater if you stay inside your vehicle away from the strong winds and blowing snow. Not only will the vehicle protect you form the extremely low wind-chill temperature but it will also trap some of your body heat thus keeping the inside air warmer than the outside air. Moreover people outside in a blizzard often become disoriented by the blinding snow and are unable to find their way back to their vehicle.,
689,What are polar lows? How and where do they form? How do they produce hazardous weather for shipping?,,Polar lows are cyclones that form poleward of the polar front. They form when frigid air from ice-covered land or water surfaces comes in contact with warmer air that was located over ice-free waters. Like hurricanes these smaller intense storms normally have a warmer central core strong winds (often gale force or higher) and heavy showery precipitation that unlike a hurricane is in the form of snow.,
690,What are thunderstorms?,,A storm containing lightning and thunder.,
691,What atmospheric conditions are necessary for the development of ordinary cell thunderstorms?,,Warm humid air masses away from significant weather fronts.,
692,Describe the stages of development of an ordinary cell (air mass) thunderstorm.,,The first stage is known as the cumulus stage or growth stage. As a parcel of warm humid air rises it cools and condenses into a single. cumulus cloud or a cluster of clouds. As the cloud builds the transformation of water vapor into liquid or solid cloud particles releases large quantities of latent heat a process that keeps the rising air inside the cloud warmer (less dense) than the air surrounding it. The cloud continues to grow in the unstable atmosphere as long as it is constantly fed by rising air from below. In this manner a cumulus cloud may show extensive vertical development and grow into a towering cumulus cloud (cumulus congestus) in just a few minutes. During the cumulus stage there normally is insufficient time for precipitation to form and the updrafts keep water droplets and ice crystals suspended within the cloud. Also there is no lightning or thunder during this stage. As the cloud builds well above the freezing level the cloud particles grow larger and heavier as they collide and join with one another. Eventually the rising air is no longer able to keep them suspended and they begin to fall. While this phenomenon is taking place drier air from around the cloud is being drawn into it in a process called entrainment. The entrainment of drier air causes some of the raindrops to evaporate which chills the air. The air now colder and heavier than the air around it begins to descend as a downdraft . The downdraft may be enhanced as falling precipitation drags some of the air along with it. The appearance of the downdraft marks the beginning of the mature stage. During its mature stage the thunderstorm is most intense. The top of the cloud having reached a stable region of the atmosphere (which may be the stratosphere) begins to take on the familiar anvil shape as upper-level winds spread the cloud's ice crystals horizontally.  Lightning and thunder are also present in the mature stage. After the storm enters the mature stage it begins to dissipate in about 15 to 30 minutes. The dissipating stage occurs when the updrafts weaken as the gust front moves away from the storm and no longer enhances the updrafts. At this stage downdrafts tend to dominate throughout much of the cloud. The reason the storm does not normally last very long is that the downdrafts inside the cloud tend to cut off the storm's fuel supply by destroying the humid updrafts. Deprived of the rich supply of warm humid air cloud droplets no longer form.,
693,How do downdrafts form in thunderstorms?,,As the cloud builds well above the freezing level the cloud particles grow larger and heavier as they collide and join with one another. Eventually the rising air is no longer able to keep them suspended and they begin to fall. While this phenomenon is taking place drier air from around the cloud is being drawn into it in a process called entrainment. The entrainment of drier air causes some of the raindrops to evaporate which chills the air. The air now colder and heavier than the air around it begins to descend as a downdraft . The downdraft may be enhanced as falling precipitation drags some of the air along with it. ,
694,Why do ordinary cell thunderstorms most frequently form in the afternoon?,,,
695,What is necessary for a multicell thunderstorm to form?,,Multicell storms tend to form in a region of moderate-to-strong vertical wind speed shear. The wind speed increases rapidly with height producing strong wind speed shear. This type of shearing causes the cell inside the storm to tilt in such a way that the updraft actually rides up and over the downdraft.,
696,Explain why ordinary cell thunderstorms tend to dissipate much sooner than multicell storms.,,The ordinary cell thunderstorm tends to have a vertical updraft so preciptiation falls back through the updraft.  The multicell storm has a tilted updraft that allows the updraft to continue as prcipitation will fall to the ground outside the updraft.,
697,How does the National Weather Service define a severe thunderstorm?,,,
698,What is a derecho and how does it form?,,When the damage associated with the straight-line winds extends for a considerable distance along the squall line's path the windstorm is called a derecho (day-ray-sho) after the Spanish word for 'straight ahead.' Typically derechoes form in the early evening and last throughout the night.,
699,Why is the term wind shear often used in conjunction with a microburst?,,The microburst will collide witht he ground and srpread away causing rapid changes in wind direction and speed with altitude.,
700,How does a squall line differ from a Mesoscale Convective Complex (MCC)?,,MCCs are large circular convective systems. Squall lines are linear features.,
701,Give a possible explanation for the generation of a pre-frontal squall-line thunderstorm.,,The surging nature of the main cold front itself or developing cumulus clouds along the front may cause the air aloft to develop into waves (called gravity waves) much like the waves that form downwind of a mountain chain. Out ahead of the cold front the rising motion of the wave may be the trigger that initiates the development of cumulus clouds and a pre-frontal squall line.,
702,Where are the strongest straight-line winds normally observed with a squall line?,,The strongest straight-line winds tend to form near the center of the bow-shaped squall line where the sharpest bending occurs.,
